,0,1
5592,0.99,0.01
5593,1.0,0.0
5594,0.98,0.02
5595,1.0,0.0
5596,1.0,0.0
5597,0.97,0.03
5598,0.93,0.07
5599,0.97,0.03
5600,0.45,0.55
5601,0.99,0.01
5602,0.99,0.01
5603,0.6,0.4
5604,1.0,0.0
5605,0.95,0.05
5606,0.97,0.03
5607,0.99,0.01
5608,1.0,0.0
5609,0.96,0.04
5610,1.0,0.0
5611,1.0,0.0
5612,0.96,0.04
5613,0.48,0.52
5614,0.99,0.01
5615,1.0,0.0
5616,0.98,0.02
5617,0.28,0.72
5618,1.0,0.0
5619,1.0,0.0
5620,1.0,0.0
5621,0.96,0.04
5622,0.98,0.02
5623,1.0,0.0
5624,0.99,0.01
5625,1.0,0.0
5626,0.99,0.01
5627,1.0,0.0
5628,0.99,0.01
5629,0.89,0.11
5630,1.0,0.0
5631,0.36,0.64
5632,0.99,0.01
5633,1.0,0.0
5634,1.0,0.0
5635,0.87,0.13
5636,1.0,0.0
5637,1.0,0.0
5638,0.99,0.01
5639,0.99,0.01
5640,0.98,0.02
5641,1.0,0.0
5642,0.97,0.03
5643,1.0,0.0
5644,1.0,0.0
5645,1.0,0.0
5646,1.0,0.0
5647,0.13,0.87
5648,1.0,0.0
5649,0.93,0.07
5650,1.0,0.0
5651,0.98,0.02
5652,1.0,0.0
5653,1.0,0.0
5654,1.0,0.0
5655,1.0,0.0
5656,1.0,0.0
5657,0.99,0.01
5658,1.0,0.0
5659,1.0,0.0
5660,1.0,0.0
5661,0.99,0.01
5662,0.88,0.12
5663,1.0,0.0
5664,1.0,0.0
5665,1.0,0.0
5666,0.29,0.71
5667,0.99,0.01
5668,0.99,0.01
5669,1.0,0.0
5670,1.0,0.0
5671,1.0,0.0
5672,0.99,0.01
5673,1.0,0.0
5674,0.99,0.01
5675,1.0,0.0
5676,0.77,0.23
5677,0.99,0.01
5678,0.98,0.02
5679,0.95,0.05
5680,1.0,0.0
5681,1.0,0.0
5682,0.99,0.01
5683,1.0,0.0
5684,0.99,0.01
5685,0.38,0.62
5686,0.09,0.91
5687,1.0,0.0
5688,1.0,0.0
5689,0.93,0.07
5690,0.3,0.7
5691,1.0,0.0
5692,0.96,0.04
5693,0.94,0.06
5694,0.99,0.01
5695,1.0,0.0
5696,1.0,0.0
5697,0.98,0.02
5698,0.98,0.02
5699,1.0,0.0
5700,0.96,0.04
5701,1.0,0.0
5702,0.99,0.01
5703,1.0,0.0
5704,0.21,0.79
5705,0.97,0.03
5706,0.96,0.04
5707,0.99,0.01
5708,1.0,0.0
5709,1.0,0.0
5710,0.99,0.01
5711,1.0,0.0
5712,0.92,0.08
5713,0.94,0.06
5714,1.0,0.0
5715,1.0,0.0
5716,1.0,0.0
5717,1.0,0.0
5718,0.99,0.01
5719,1.0,0.0
5720,1.0,0.0
5721,0.99,0.01
5722,1.0,0.0
5723,1.0,0.0
5724,0.95,0.05
5725,1.0,0.0
5726,1.0,0.0
5727,1.0,0.0
5728,0.93,0.07
5729,1.0,0.0
5730,1.0,0.0
5731,1.0,0.0
5732,0.97,0.03
5733,1.0,0.0
5734,0.71,0.29
5735,1.0,0.0
5736,0.43,0.57
5737,1.0,0.0
5738,1.0,0.0
5739,0.97,0.03
5740,0.9,0.1
5741,0.98,0.02
5742,0.84,0.16
5743,0.6,0.4
5744,1.0,0.0
5745,0.91,0.09
5746,1.0,0.0
5747,1.0,0.0
5748,0.99,0.01
5749,1.0,0.0
5750,1.0,0.0
5751,0.97,0.03
5752,1.0,0.0
5753,1.0,0.0
5754,0.99,0.01
5755,1.0,0.0
5756,1.0,0.0
5757,1.0,0.0
5758,0.99,0.01
5759,1.0,0.0
5760,1.0,0.0
5761,0.99,0.01
5762,0.98,0.02
5763,1.0,0.0
5764,0.98,0.02
5765,0.98,0.02
5766,0.97,0.03
5767,0.94,0.06
5768,0.99,0.01
5769,0.99,0.01
5770,0.49,0.51
5771,1.0,0.0
5772,1.0,0.0
5773,0.93,0.07
5774,0.95,0.05
5775,0.13,0.87
5776,1.0,0.0
5777,1.0,0.0
5778,0.97,0.03
5779,0.14,0.86
5780,0.96,0.04
5781,0.97,0.03
5782,0.21,0.79
5783,1.0,0.0
5784,0.99,0.01
5785,1.0,0.0
5786,0.9,0.1
5787,0.57,0.43
5788,1.0,0.0
5789,0.96,0.04
5790,1.0,0.0
5791,1.0,0.0
5792,1.0,0.0
5793,0.58,0.42
5794,0.15,0.85
5795,0.7,0.3
5796,1.0,0.0
5797,0.41,0.59
5798,0.97,0.03
5799,1.0,0.0
5800,1.0,0.0
5801,0.97,0.03
5802,1.0,0.0
5803,1.0,0.0
5804,0.98,0.02
5805,1.0,0.0
5806,0.97,0.03
5807,1.0,0.0
5808,1.0,0.0
5809,1.0,0.0
5810,1.0,0.0
5811,0.98,0.02
5812,1.0,0.0
5813,0.99,0.01
5814,1.0,0.0
5815,0.98,0.02
5816,0.19,0.81
5817,1.0,0.0
5818,0.99,0.01
5819,1.0,0.0
5820,1.0,0.0
5821,0.99,0.01
5822,1.0,0.0
5823,0.8,0.2
5824,1.0,0.0
5825,1.0,0.0
5826,1.0,0.0
5827,0.99,0.01
5828,1.0,0.0
5829,1.0,0.0
5830,1.0,0.0
5831,0.92,0.08
5832,1.0,0.0
5833,1.0,0.0
5834,0.99,0.01
5835,0.94,0.06
5836,1.0,0.0
5837,1.0,0.0
5838,0.67,0.33
5839,0.83,0.17
5840,1.0,0.0
5841,0.63,0.37
5842,1.0,0.0
5843,1.0,0.0
5844,1.0,0.0
5845,1.0,0.0
5846,1.0,0.0
5847,0.23,0.77
5848,1.0,0.0
5849,0.15,0.85
5850,1.0,0.0
5851,1.0,0.0
5852,1.0,0.0
5853,0.31,0.69
5854,1.0,0.0
5855,1.0,0.0
5856,1.0,0.0
5857,0.91,0.09
5858,1.0,0.0
5859,1.0,0.0
5860,0.99,0.01
5861,0.16,0.84
5862,0.05,0.95
5863,1.0,0.0
5864,1.0,0.0
5865,1.0,0.0
5866,1.0,0.0
5867,1.0,0.0
5868,0.97,0.03
5869,0.99,0.01
5870,1.0,0.0
5871,0.99,0.01
5872,1.0,0.0
5873,1.0,0.0
5874,0.99,0.01
5875,0.28,0.72
5876,1.0,0.0
5877,0.96,0.04
5878,1.0,0.0
5879,0.99,0.01
5880,1.0,0.0
5881,0.97,0.03
5882,0.99,0.01
5883,0.99,0.01
5884,0.97,0.03
5885,1.0,0.0
5886,1.0,0.0
5887,1.0,0.0
5888,0.98,0.02
5889,1.0,0.0
5890,1.0,0.0
5891,0.58,0.42
5892,0.98,0.02
5893,0.99,0.01
5894,0.35,0.65
5895,1.0,0.0
5896,0.98,0.02
5897,1.0,0.0
5898,0.99,0.01
5899,0.99,0.01
5900,1.0,0.0
5901,0.99,0.01
5902,1.0,0.0
5903,0.99,0.01
5904,1.0,0.0
5905,0.29,0.71
5906,1.0,0.0
5907,0.99,0.01
5908,0.99,0.01
5909,0.99,0.01
5910,0.98,0.02
5911,1.0,0.0
5912,1.0,0.0
5913,0.87,0.13
5914,1.0,0.0
5915,0.98,0.02
5916,0.84,0.16
5917,0.95,0.05
5918,0.9,0.1
5919,1.0,0.0
5920,1.0,0.0
5921,1.0,0.0
5922,1.0,0.0
5923,0.99,0.01
5924,0.98,0.02
5925,0.99,0.01
5926,0.17,0.83
5927,1.0,0.0
5928,0.29,0.71
5929,1.0,0.0
5930,1.0,0.0
5931,0.4,0.6
5932,1.0,0.0
5933,0.9,0.1
5934,1.0,0.0
5935,0.87,0.13
5936,0.02,0.98
5937,1.0,0.0
5938,1.0,0.0
5939,1.0,0.0
5940,0.65,0.35
5941,0.96,0.04
5942,0.97,0.03
5943,0.92,0.08
5944,0.97,0.03
5945,0.71,0.29
5946,1.0,0.0
5947,1.0,0.0
5948,0.98,0.02
5949,0.97,0.03
5950,0.87,0.13
5951,1.0,0.0
5952,0.97,0.03
5953,1.0,0.0
5954,0.96,0.04
5955,1.0,0.0
5956,0.99,0.01
5957,0.99,0.01
5958,1.0,0.0
5959,1.0,0.0
5960,1.0,0.0
5961,1.0,0.0
5962,1.0,0.0
5963,0.92,0.08
5964,1.0,0.0
5965,0.99,0.01
5966,0.99,0.01
5967,0.97,0.03
5968,0.6,0.4
5969,1.0,0.0
5970,0.7,0.3
5971,0.99,0.01
5972,0.49,0.51
5973,0.71,0.29
5974,1.0,0.0
5975,1.0,0.0
5976,0.99,0.01
5977,0.98,0.02
5978,0.98,0.02
5979,0.99,0.01
5980,1.0,0.0
5981,0.16,0.84
5982,1.0,0.0
5983,0.86,0.14
5984,1.0,0.0
5985,1.0,0.0
5986,1.0,0.0
5987,0.97,0.03
5988,0.94,0.06
5989,0.98,0.02
5990,1.0,0.0
5991,1.0,0.0
5992,1.0,0.0
5993,1.0,0.0
5994,1.0,0.0
5995,1.0,0.0
5996,1.0,0.0
5997,0.98,0.02
5998,1.0,0.0
5999,1.0,0.0
6000,1.0,0.0
6001,0.35,0.65
6002,0.99,0.01
6003,0.43,0.57
6004,1.0,0.0
6005,0.46,0.54
6006,1.0,0.0
6007,1.0,0.0
6008,1.0,0.0
6009,1.0,0.0
6010,1.0,0.0
6011,0.97,0.03
6012,0.99,0.01
6013,0.04,0.96
6014,1.0,0.0
6015,0.99,0.01
6016,0.89,0.11
6017,0.98,0.02
6018,1.0,0.0
6019,1.0,0.0
6020,0.98,0.02
6021,0.98,0.02
6022,1.0,0.0
6023,0.94,0.06
6024,0.99,0.01
6025,1.0,0.0
6026,0.17,0.83
6027,1.0,0.0
6028,1.0,0.0
6029,0.96,0.04
6030,0.95,0.05
6031,0.9,0.1
6032,0.99,0.01
6033,0.99,0.01
6034,0.91,0.09
6035,0.96,0.04
6036,0.96,0.04
6037,1.0,0.0
6038,0.98,0.02
6039,0.98,0.02
6040,0.36,0.64
6041,0.99,0.01
6042,1.0,0.0
6043,0.97,0.03
6044,1.0,0.0
6045,1.0,0.0
6046,1.0,0.0
6047,0.98,0.02
6048,0.06,0.94
6049,1.0,0.0
6050,0.99,0.01
6051,0.96,0.04
6052,1.0,0.0
6053,0.99,0.01
6054,1.0,0.0
6055,0.93,0.07
6056,1.0,0.0
6057,0.97,0.03
6058,1.0,0.0
6059,0.99,0.01
6060,0.97,0.03
6061,0.98,0.02
6062,0.91,0.09
6063,1.0,0.0
6064,1.0,0.0
6065,1.0,0.0
6066,0.54,0.46
6067,1.0,0.0
6068,1.0,0.0
6069,1.0,0.0
6070,0.41,0.59
6071,1.0,0.0
6072,1.0,0.0
6073,1.0,0.0
6074,0.94,0.06
6075,1.0,0.0
6076,1.0,0.0
6077,1.0,0.0
6078,0.99,0.01
6079,0.57,0.43
6080,1.0,0.0
6081,0.41,0.59
6082,1.0,0.0
6083,0.99,0.01
6084,1.0,0.0
6085,0.91,0.09
6086,0.71,0.29
6087,0.96,0.04
6088,1.0,0.0
6089,1.0,0.0
6090,1.0,0.0
6091,0.96,0.04
6092,1.0,0.0
6093,1.0,0.0
6094,1.0,0.0
6095,0.98,0.02
6096,0.97,0.03
6097,0.99,0.01
6098,1.0,0.0
6099,0.1,0.9
6100,1.0,0.0
6101,0.89,0.11
6102,0.98,0.02
6103,0.98,0.02
6104,0.99,0.01
6105,1.0,0.0
6106,0.99,0.01
6107,0.99,0.01
6108,1.0,0.0
6109,0.92,0.08
6110,0.99,0.01
6111,1.0,0.0
6112,1.0,0.0
6113,0.79,0.21
6114,0.98,0.02
6115,0.97,0.03
6116,0.99,0.01
6117,1.0,0.0
6118,0.99,0.01
6119,0.07,0.93
6120,0.73,0.27
6121,0.99,0.01
6122,1.0,0.0
6123,0.99,0.01
6124,0.96,0.04
6125,1.0,0.0
6126,0.95,0.05
6127,1.0,0.0
6128,1.0,0.0
6129,1.0,0.0
6130,1.0,0.0
6131,1.0,0.0
6132,0.73,0.27
6133,1.0,0.0
6134,0.94,0.06
6135,0.59,0.41
6136,0.05,0.95
6137,0.93,0.07
6138,1.0,0.0
6139,1.0,0.0
6140,0.98,0.02
6141,1.0,0.0
6142,1.0,0.0
6143,1.0,0.0
6144,0.69,0.31
6145,0.72,0.28
6146,0.99,0.01
6147,1.0,0.0
6148,1.0,0.0
6149,1.0,0.0
6150,1.0,0.0
6151,0.98,0.02
6152,0.94,0.06
6153,0.98,0.02
6154,1.0,0.0
6155,0.89,0.11
6156,1.0,0.0
6157,1.0,0.0
6158,0.45,0.55
6159,0.99,0.01
6160,0.99,0.01
6161,0.99,0.01
6162,0.98,0.02
6163,1.0,0.0
6164,1.0,0.0
6165,0.81,0.19
6166,1.0,0.0
6167,1.0,0.0
6168,0.35,0.65
6169,1.0,0.0
6170,0.95,0.05
6171,1.0,0.0
6172,1.0,0.0
6173,0.95,0.05
6174,0.27,0.73
6175,0.99,0.01
6176,0.09,0.91
6177,1.0,0.0
6178,1.0,0.0
6179,1.0,0.0
6180,1.0,0.0
6181,0.96,0.04
6182,0.99,0.01
6183,0.96,0.04
6184,1.0,0.0
6185,1.0,0.0
6186,1.0,0.0
6187,0.99,0.01
6188,0.88,0.12
6189,0.99,0.01
6190,1.0,0.0
6191,1.0,0.0
6192,1.0,0.0
6193,0.59,0.41
6194,0.23,0.77
6195,0.92,0.08
6196,0.2,0.8
6197,1.0,0.0
6198,0.23,0.77
6199,0.59,0.41
6200,0.94,0.06
6201,1.0,0.0
6202,0.13,0.87
6203,1.0,0.0
6204,0.99,0.01
6205,0.99,0.01
6206,0.99,0.01
6207,0.99,0.01
6208,1.0,0.0
6209,0.97,0.03
6210,1.0,0.0
6211,1.0,0.0
6212,1.0,0.0
6213,1.0,0.0
6214,1.0,0.0
6215,0.99,0.01
6216,1.0,0.0
6217,0.99,0.01
6218,1.0,0.0
6219,1.0,0.0
6220,0.98,0.02
6221,0.98,0.02
6222,1.0,0.0
6223,1.0,0.0
6224,0.59,0.41
6225,1.0,0.0
6226,0.99,0.01
6227,1.0,0.0
6228,0.99,0.01
6229,0.96,0.04
6230,0.92,0.08
6231,0.82,0.18
6232,0.99,0.01
6233,0.99,0.01
6234,0.95,0.05
6235,0.99,0.01
6236,1.0,0.0
6237,1.0,0.0
6238,0.99,0.01
6239,0.66,0.34
6240,0.48,0.52
6241,1.0,0.0
6242,0.99,0.01
6243,0.99,0.01
6244,0.99,0.01
6245,0.45,0.55
6246,1.0,0.0
6247,0.9,0.1
6248,1.0,0.0
6249,1.0,0.0
6250,0.98,0.02
6251,0.93,0.07
6252,0.99,0.01
6253,0.97,0.03
6254,0.5,0.5
6255,0.99,0.01
6256,1.0,0.0
6257,0.88,0.12
6258,0.57,0.43
6259,1.0,0.0
6260,0.99,0.01
6261,0.95,0.05
6262,1.0,0.0
6263,1.0,0.0
6264,0.87,0.13
6265,1.0,0.0
6266,1.0,0.0
6267,0.98,0.02
6268,0.95,0.05
6269,0.08,0.92
6270,1.0,0.0
6271,1.0,0.0
6272,0.82,0.18
6273,0.83,0.17
6274,1.0,0.0
6275,1.0,0.0
6276,1.0,0.0
6277,0.91,0.09
6278,0.99,0.01
6279,1.0,0.0
6280,0.14,0.86
6281,0.98,0.02
6282,0.91,0.09
6283,1.0,0.0
6284,1.0,0.0
6285,0.96,0.04
6286,0.99,0.01
6287,1.0,0.0
6288,0.72,0.28
6289,0.99,0.01
6290,0.53,0.47
6291,0.45,0.55
6292,0.99,0.01
6293,1.0,0.0
6294,1.0,0.0
6295,1.0,0.0
6296,0.24,0.76
6297,1.0,0.0
6298,1.0,0.0
6299,1.0,0.0
6300,1.0,0.0
6301,1.0,0.0
6302,0.99,0.01
6303,1.0,0.0
6304,1.0,0.0
6305,1.0,0.0
6306,1.0,0.0
6307,1.0,0.0
6308,1.0,0.0
6309,1.0,0.0
6310,1.0,0.0
6311,1.0,0.0
6312,0.97,0.03
6313,0.99,0.01
6314,0.99,0.01
6315,1.0,0.0
6316,1.0,0.0
6317,0.98,0.02
6318,1.0,0.0
6319,0.99,0.01
6320,1.0,0.0
6321,1.0,0.0
6322,1.0,0.0
6323,0.94,0.06
6324,0.98,0.02
6325,1.0,0.0
6326,0.99,0.01
6327,1.0,0.0
6328,1.0,0.0
6329,1.0,0.0
6330,0.18,0.82
6331,0.86,0.14
6332,1.0,0.0
6333,1.0,0.0
6334,0.99,0.01
6335,1.0,0.0
6336,1.0,0.0
6337,0.99,0.01
6338,1.0,0.0
6339,0.98,0.02
6340,1.0,0.0
6341,0.94,0.06
6342,0.93,0.07
6343,1.0,0.0
6344,1.0,0.0
6345,1.0,0.0
6346,1.0,0.0
6347,0.99,0.01
6348,0.95,0.05
6349,1.0,0.0
6350,1.0,0.0
6351,0.97,0.03
6352,1.0,0.0
6353,1.0,0.0
6354,1.0,0.0
6355,0.98,0.02
6356,0.96,0.04
6357,1.0,0.0
6358,0.94,0.06
6359,1.0,0.0
6360,1.0,0.0
6361,1.0,0.0
6362,1.0,0.0
6363,0.94,0.06
6364,1.0,0.0
6365,1.0,0.0
6366,1.0,0.0
6367,0.99,0.01
6368,0.9,0.1
6369,0.99,0.01
6370,1.0,0.0
6371,0.96,0.04
6372,0.89,0.11
6373,0.94,0.06
6374,1.0,0.0
6375,1.0,0.0
6376,0.97,0.03
6377,1.0,0.0
6378,1.0,0.0
6379,1.0,0.0
6380,1.0,0.0
6381,0.95,0.05
6382,0.93,0.07
6383,1.0,0.0
6384,1.0,0.0
6385,1.0,0.0
6386,1.0,0.0
6387,1.0,0.0
6388,1.0,0.0
6389,1.0,0.0
6390,1.0,0.0
6391,0.07,0.93
6392,1.0,0.0
6393,1.0,0.0
6394,0.65,0.35
6395,1.0,0.0
6396,1.0,0.0
6397,1.0,0.0
6398,0.98,0.02
6399,1.0,0.0
6400,0.55,0.45
6401,0.04,0.96
6402,1.0,0.0
6403,1.0,0.0
6404,1.0,0.0
6405,0.99,0.01
6406,1.0,0.0
6407,1.0,0.0
6408,1.0,0.0
6409,1.0,0.0
6410,1.0,0.0
6411,0.48,0.52
6412,0.99,0.01
6413,1.0,0.0
6414,1.0,0.0
6415,1.0,0.0
6416,1.0,0.0
6417,0.05,0.95
6418,0.96,0.04
6419,1.0,0.0
6420,0.96,0.04
6421,0.97,0.03
6422,1.0,0.0
6423,0.95,0.05
6424,0.28,0.72
6425,0.88,0.12
6426,0.98,0.02
6427,0.93,0.07
6428,0.82,0.18
6429,1.0,0.0
6430,0.96,0.04
6431,0.39,0.61
6432,1.0,0.0
6433,0.98,0.02
6434,0.98,0.02
6435,1.0,0.0
6436,1.0,0.0
6437,1.0,0.0
6438,1.0,0.0
6439,0.95,0.05
6440,1.0,0.0
6441,1.0,0.0
6442,0.99,0.01
6443,0.96,0.04
6444,0.99,0.01
6445,0.97,0.03
6446,1.0,0.0
6447,0.95,0.05
6448,1.0,0.0
6449,1.0,0.0
6450,1.0,0.0
6451,0.99,0.01
6452,0.99,0.01
6453,0.99,0.01
6454,0.96,0.04
6455,1.0,0.0
6456,1.0,0.0
6457,1.0,0.0
6458,1.0,0.0
6459,0.7,0.3
6460,0.96,0.04
6461,0.97,0.03
6462,0.99,0.01
6463,1.0,0.0
6464,0.99,0.01
6465,0.97,0.03
6466,0.97,0.03
6467,1.0,0.0
6468,1.0,0.0
6469,1.0,0.0
6470,1.0,0.0
6471,0.69,0.31
6472,1.0,0.0
6473,1.0,0.0
6474,0.96,0.04
6475,0.99,0.01
6476,0.75,0.25
6477,0.5,0.5
6478,1.0,0.0
6479,0.97,0.03
6480,0.9,0.1
6481,0.89,0.11
6482,0.6,0.4
6483,0.96,0.04
6484,0.98,0.02
6485,0.99,0.01
6486,0.97,0.03
6487,1.0,0.0
6488,0.98,0.02
6489,0.98,0.02
6490,0.95,0.05
6491,1.0,0.0
6492,1.0,0.0
6493,0.99,0.01
6494,1.0,0.0
6495,0.99,0.01
6496,0.26,0.74
6497,0.87,0.13
6498,0.96,0.04
6499,0.99,0.01
6500,1.0,0.0
6501,1.0,0.0
6502,0.12,0.88
6503,0.98,0.02
6504,0.99,0.01
6505,0.09,0.91
6506,1.0,0.0
6507,1.0,0.0
6508,0.14,0.86
6509,0.57,0.43
6510,0.45,0.55
6511,1.0,0.0
6512,0.99,0.01
6513,0.96,0.04
6514,1.0,0.0
6515,0.88,0.12
6516,0.99,0.01
6517,1.0,0.0
6518,1.0,0.0
6519,1.0,0.0
6520,1.0,0.0
6521,0.21,0.79
6522,1.0,0.0
6523,1.0,0.0
6524,0.98,0.02
6525,0.99,0.01
6526,0.99,0.01
6527,1.0,0.0
6528,0.99,0.01
6529,1.0,0.0
6530,1.0,0.0
6531,1.0,0.0
6532,0.91,0.09
6533,0.81,0.19
6534,1.0,0.0
6535,1.0,0.0
6536,0.89,0.11
6537,0.99,0.01
6538,0.99,0.01
6539,1.0,0.0
6540,0.99,0.01
6541,0.11,0.89
6542,0.99,0.01
6543,0.89,0.11
6544,0.86,0.14
6545,0.98,0.02
6546,0.06,0.94
6547,0.57,0.43
6548,1.0,0.0
6549,1.0,0.0
6550,1.0,0.0
6551,1.0,0.0
6552,1.0,0.0
6553,0.99,0.01
6554,0.99,0.01
6555,0.91,0.09
6556,1.0,0.0
6557,0.86,0.14
6558,0.96,0.04
6559,0.69,0.31
6560,0.98,0.02
6561,1.0,0.0
6562,0.29,0.71
6563,1.0,0.0
6564,0.99,0.01
6565,1.0,0.0
6566,1.0,0.0
6567,1.0,0.0
6568,0.99,0.01
6569,0.99,0.01
6570,1.0,0.0
6571,0.97,0.03
6572,1.0,0.0
6573,1.0,0.0
6574,1.0,0.0
6575,0.98,0.02
6576,0.99,0.01
6577,1.0,0.0
6578,1.0,0.0
6579,1.0,0.0
6580,1.0,0.0
6581,1.0,0.0
6582,0.98,0.02
6583,1.0,0.0
6584,0.84,0.16
6585,0.97,0.03
6586,0.99,0.01
6587,1.0,0.0
6588,1.0,0.0
6589,0.97,0.03
6590,1.0,0.0
6591,1.0,0.0
6592,1.0,0.0
6593,0.36,0.64
6594,0.91,0.09
6595,0.07,0.93
6596,1.0,0.0
6597,0.99,0.01
6598,0.94,0.06
6599,0.99,0.01
6600,0.04,0.96
6601,0.99,0.01
6602,1.0,0.0
6603,1.0,0.0
6604,1.0,0.0
6605,0.99,0.01
6606,0.8,0.2
6607,0.99,0.01
6608,1.0,0.0
6609,0.89,0.11
6610,1.0,0.0
6611,1.0,0.0
6612,1.0,0.0
6613,0.3,0.7
6614,1.0,0.0
6615,1.0,0.0
6616,0.99,0.01
6617,1.0,0.0
6618,1.0,0.0
6619,0.97,0.03
6620,0.82,0.18
6621,1.0,0.0
6622,0.98,0.02
6623,1.0,0.0
6624,0.11,0.89
6625,0.98,0.02
6626,1.0,0.0
6627,0.68,0.32
6628,1.0,0.0
6629,1.0,0.0
6630,1.0,0.0
6631,1.0,0.0
6632,1.0,0.0
6633,0.94,0.06
6634,1.0,0.0
6635,1.0,0.0
6636,0.52,0.48
6637,0.97,0.03
6638,0.92,0.08
6639,1.0,0.0
6640,1.0,0.0
6641,0.97,0.03
6642,1.0,0.0
6643,0.99,0.01
6644,0.98,0.02
6645,0.97,0.03
6646,0.99,0.01
6647,1.0,0.0
6648,0.63,0.37
6649,0.1,0.9
6650,1.0,0.0
6651,1.0,0.0
6652,1.0,0.0
6653,0.8,0.2
6654,0.42,0.58
6655,1.0,0.0
6656,1.0,0.0
6657,1.0,0.0
6658,1.0,0.0
6659,1.0,0.0
6660,0.4,0.6
6661,1.0,0.0
6662,1.0,0.0
6663,0.99,0.01
6664,1.0,0.0
6665,0.98,0.02
6666,1.0,0.0
6667,0.99,0.01
6668,0.03,0.97
6669,1.0,0.0
6670,1.0,0.0
6671,1.0,0.0
6672,0.98,0.02
6673,0.99,0.01
6674,1.0,0.0
6675,1.0,0.0
6676,0.99,0.01
6677,1.0,0.0
6678,0.97,0.03
6679,0.78,0.22
6680,1.0,0.0
6681,1.0,0.0
6682,0.99,0.01
6683,0.99,0.01
6684,1.0,0.0
6685,1.0,0.0
6686,1.0,0.0
6687,0.92,0.08
6688,0.95,0.05
6689,1.0,0.0
6690,1.0,0.0
6691,1.0,0.0
6692,1.0,0.0
6693,0.98,0.02
6694,0.32,0.68
6695,0.99,0.01
6696,1.0,0.0
6697,1.0,0.0
6698,0.94,0.06
6699,0.99,0.01
6700,1.0,0.0
6701,0.98,0.02
6702,0.07,0.93
6703,0.8,0.2
6704,1.0,0.0
6705,1.0,0.0
6706,1.0,0.0
6707,0.96,0.04
6708,1.0,0.0
6709,1.0,0.0
6710,0.96,0.04
6711,0.98,0.02
6712,1.0,0.0
6713,1.0,0.0
6714,0.96,0.04
6715,0.99,0.01
6716,1.0,0.0
6717,0.98,0.02
6718,0.97,0.03
6719,1.0,0.0
6720,0.99,0.01
6721,1.0,0.0
6722,1.0,0.0
6723,0.91,0.09
6724,0.99,0.01
6725,1.0,0.0
6726,1.0,0.0
6727,1.0,0.0
6728,0.99,0.01
6729,0.99,0.01
6730,1.0,0.0
6731,0.99,0.01
6732,1.0,0.0
6733,0.99,0.01
6734,1.0,0.0
6735,1.0,0.0
6736,0.91,0.09
6737,0.98,0.02
6738,0.97,0.03
6739,1.0,0.0
6740,0.99,0.01
6741,1.0,0.0
6742,1.0,0.0
6743,1.0,0.0
6744,0.94,0.06
6745,1.0,0.0
6746,0.99,0.01
6747,0.98,0.02
6748,1.0,0.0
6749,1.0,0.0
6750,1.0,0.0
6751,0.96,0.04
6752,0.99,0.01
6753,1.0,0.0
6754,1.0,0.0
6755,0.82,0.18
6756,0.86,0.14
6757,1.0,0.0
6758,1.0,0.0
6759,0.95,0.05
6760,1.0,0.0
6761,0.95,0.05
6762,1.0,0.0
6763,0.99,0.01
6764,1.0,0.0
6765,0.99,0.01
6766,1.0,0.0
6767,0.97,0.03
6768,1.0,0.0
6769,0.98,0.02
6770,0.31,0.69
6771,1.0,0.0
6772,0.17,0.83
6773,0.89,0.11
6774,1.0,0.0
6775,1.0,0.0
6776,0.76,0.24
6777,1.0,0.0
6778,0.99,0.01
6779,1.0,0.0
6780,1.0,0.0
6781,0.96,0.04
6782,0.94,0.06
6783,0.9,0.1
6784,0.99,0.01
6785,0.89,0.11
6786,1.0,0.0
6787,0.99,0.01
6788,0.99,0.01
6789,0.99,0.01
6790,1.0,0.0
6791,1.0,0.0
6792,0.32,0.68
6793,0.94,0.06
6794,0.99,0.01
6795,1.0,0.0
6796,1.0,0.0
6797,1.0,0.0
6798,0.98,0.02
6799,0.85,0.15
6800,0.98,0.02
6801,1.0,0.0
6802,1.0,0.0
6803,1.0,0.0
6804,0.95,0.05
6805,1.0,0.0
6806,1.0,0.0
6807,1.0,0.0
6808,1.0,0.0
6809,0.89,0.11
6810,1.0,0.0
6811,0.97,0.03
6812,1.0,0.0
6813,1.0,0.0
6814,0.82,0.18
6815,1.0,0.0
6816,0.93,0.07
6817,0.97,0.03
6818,1.0,0.0
6819,0.98,0.02
6820,0.63,0.37
6821,1.0,0.0
6822,0.83,0.17
6823,1.0,0.0
6824,0.99,0.01
6825,1.0,0.0
6826,0.99,0.01
6827,0.99,0.01
6828,0.94,0.06
6829,0.76,0.24
6830,1.0,0.0
6831,1.0,0.0
6832,0.92,0.08
6833,1.0,0.0
6834,0.99,0.01
6835,0.98,0.02
6836,1.0,0.0
6837,1.0,0.0
6838,0.7,0.3
6839,0.99,0.01
6840,1.0,0.0
6841,1.0,0.0
6842,0.24,0.76
6843,0.96,0.04
6844,1.0,0.0
6845,0.95,0.05
6846,1.0,0.0
6847,1.0,0.0
6848,1.0,0.0
6849,0.98,0.02
6850,1.0,0.0
6851,1.0,0.0
6852,0.34,0.66
6853,1.0,0.0
6854,1.0,0.0
6855,0.98,0.02
6856,1.0,0.0
6857,0.96,0.04
6858,1.0,0.0
6859,0.99,0.01
6860,1.0,0.0
6861,0.04,0.96
6862,0.99,0.01
6863,0.99,0.01
